"Lokalitet";"habitat";"ano_flate_id";"ano_punkt_id";"combi";"Lat";"lon";"method";"sample";"sampling_scheme";"extraction_method";"sample_weight";"seq_depth";"variable";"species";"value"
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"soleieslekta_ranunculus_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"småengkall_rhinanthus_minor";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"hagerips_ribes_rubrum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"NA_ribes_triste";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"kanelrose_rosa_majalis";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"molte_rubus_chamaemorus";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"bringebær_rubus_idaeus";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"teiebær_rubus_saxatilis";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"engsyre_rumex_acetosa";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"høymol_rumex_longifolius";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"fjelltistel_saussurea_alpina";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"føllblom_scorzoneroides_autumnalis";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"dvergjamne_selaginella_selaginoides";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"åkersvineblom_senecio_vulgaris";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"trefingerurt_sibbaldia_procumbens";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"rødjonsokblom_silene_dioica";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"hvitjonsokblom_silene_latifolia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"engsmelle_silene_vulgaris";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"gullris_solidago_virgaurea";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"rogn_sorbus_aucuparia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"poa_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"betula_sp.";0.965955437
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"poaceae_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"polygonum_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"populus_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"ranunculaceae_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"rhododendron_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"rosaceae_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"rumex_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"vierslekta_salix_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"stjerneblomslekta_stellaria_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"trifolium_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"urtica_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"valeriana_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"veronica_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"vikkeslekta_vicia_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"betula_sp..1";0.145966599
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"ranunculus_sp..1";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"fiolslekta_viola_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"løvetann_taraxacum_sp";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"fjellfrøstjerne_thalictrum_alpinum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"sveltull_trichophorum_alpinum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"rødkløver_trifolium_pratense";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"hvitkløver_trifolium_repens";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"hestehov_tussilago_farfara";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"stornesle_urtica_dioica";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"blåbær_vaccinium_myrtillus";23.62512343
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"blokkebær_vaccinium_uliginosum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"tyttebær_vaccinium_vitis.idaea";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"vendelrot_valeriana_sambucifolia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"mørkkongslys_verbascum_nigrum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"tveskjeggveronika_veronica_chamaedrys";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"legeveronika_veronica_officinalis";0.266174387
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_003_K_ITS2_ITS4";"A";"kit";27.1;46586;"metabarcoding_SK2_A_kit";"bleikveronika_veronica_serpyllifolia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"ryllik_achillea_millefolium";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"tyrihjelm_aconitum_lycoctonum";29.00059328
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"engkvein_agrostis_capillaris";3.329557917
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"fjellmarikåpe_alchemilla_alpina";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"marikåpe_alchemilla_sp";0.08449742
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"skarmarikåpe_alchemilla_wichurae";0.08449742
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hvitløk_allium_sativum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"svartor_alnus_glutinosa";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"engreverumpe_alopecurus_pratensis";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hvitlyng_andromeda_polifolia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hvitveis_anemone_nemorosa";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"symreslekte_anemone_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"sløke_angelica_sylvestris";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"kattefot_antennaria_dioica";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"fjellgulaks_anthoxanthum_nipponicum";4.073854341
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"gulaks_anthoxanthum_odoratum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hundekjeks_anthriscus_sylvestris";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"melbær_arctostaphylos_uva.ursi";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"rypebær_arctous_alpina";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"skogburkne_athyrium_filix.femina";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"smyle_avenella_flexuosa";5.506714848
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"svarttopp_bartsia_alpina";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"dvergbjørk_betula_nana_nana";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hengebjørk_betula_pendula";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"bjørk_betula_pubescens";5.862682703
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"harerug_bistorta_vivipara";0.102475595
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"marinøkkel_botrychium_lunaria";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"bladfaks_bromopsis_inermis";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"skogrørkvein_calamagrostis_phragmitoides";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"røsslyng_calluna_vulgaris";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"blåklokke_campanula_rotundifolia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"gjetertaske_capsella_bursa.pastoris";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"krusetistelslekta_carduus_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"starrslekta_carex_sp";6.364273772
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"engknoppurt_centaurea_jacea";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"snauarve_cerastium_alpinum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"geitrams_chamerion_angustifolium";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"maigull_chrysosplenium_alternifolium";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"maigullslekta_chrysosplenium_sp.";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"huldregras_cinna_latifolia";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"åkertistel_cirsium_arvense";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hvitbladtistel_cirsium_heterophyllum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"veitistelslekta_cirsium_sp.";0.309224601
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"myrhatt_comarum_palustre";0.240907538
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"galium_concinnum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"sumphaukeskjegg_crepis_paludosa";3.160563076
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"hundegras_dactylis_glomerata";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"sølvbunke_deschampsia_cespitosa_cespitosa";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"bunkeslekta_deschampsia_sp.";1.344767452
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"skogjamne_diphasiastrum_complanatum_complanatum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"skogsvingel_drymochloa_sylvatica";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"broddtelg_dryopteris_carthusiana";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"ormetelg_dryopteris_filix.mas";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"kveke_elymus_repens";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"krekling_empetrum_nigrum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"dvergmjølke_epilobium_anagallidifolium";0.203153372
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"åkersnelle_equisetum_arvense";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"engsnelle_equisetum_pratense";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"skogsnelle_equisetum_sylvaticum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"duskmyrull_eriophorum_angustifolium";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"torvmyrull_eriophorum_vaginatum";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"fjelløyentrøst_euphrasia_wettsteinii";0
"SK2";"skog";"ANO0800";44;"ANO080044";61.04759818;9.789057186;"metabarcoding";"HotSpot_20_004_K_ITS2_ITS4";"B";"kit";22.2;55623;"metabarcoding_SK2_B_kit";"sauesvingel_festuca_ovina";0
